Timestamp,level,Component,Message
2024-01-15 12:48:58,INFO,Exporter,Job completed in 4884 seconds
2024-01-15 12:49:07,ERROR,Exporter,Duplicate primary key detected: 735
2024-01-15 12:49:15,DEBUG,Exporter,Memory usage: 3647MB
2024-01-15 12:49:24,INFO,DataLoader,File loaded successfully
2024-01-15 12:49:33,ERROR,Scheduler,Null detected in field: user_id
2024-01-15 12:49:42,WARN,Scheduler,Slow query detected: 2243ms
2024-01-15 12:49:50,ERROR,Transformer,Schema validation failed for table: orders
2024-01-15 12:49:59,INFO,Transformer,File loaded successfully
2024-01-15 12:50:08,ERROR,Scheduler,Null detected in field: user_id
2024-01-15 12:50:16,INFO,Scheduler,Checkpoint saved
2024-01-15 12:50:25,WARN,Scheduler,"Partial batch processed, 1017 records skipped"
2024-01-15 12:50:34,DEBUG,DataLoader,Cache hit ratio: 4908%
2024-01-15 12:50:42,INFO,Exporter,Job completed in 1008 seconds
2024-01-15 12:50:51,INFO,Transformer,Batch 1321 processed successfully
2024-01-15 12:51:00,WARN,DataLoader,"Record count mismatch: expected 1022, got 4147"
2024-01-15 12:51:09,INFO,Scheduler,Starting data load
2024-01-15 12:51:17,INFO,DataLoader,Checkpoint saved
2024-01-15 12:51:26,INFO,Scheduler,Connection established to source system
2024-01-15 12:51:35,DEBUG,Validator,Variable state: batch_size=4410
2024-01-15 12:51:43,INFO,DataLoader,Batch 367 processed successfully
2024-01-15 12:51:52,INFO,Transformer,Job completed in 1764 seconds
2024-01-15 12:52:01,WARN,Transformer,"Partial batch processed, 2942 records skipped"
2024-01-15 12:52:09,INFO,Scheduler,Connection established to source system
2024-01-15 12:52:18,INFO,Exporter,Batch 1338 processed successfully
2024-01-15 12:52:27,WARN,Validator,Slow query detected: 1174ms
2024-01-15 12:52:36,INFO,Validator,Batch 1579 processed successfully
2024-01-15 12:52:44,WARN,Scheduler,"Partial batch processed, 1344 records skipped"
2024-01-15 12:52:53,DEBUG,Validator,Query plan: sequential scan on table orders
2024-01-15 12:53:02,DEBUG,Transformer,Entering function process_batch()
2024-01-15 12:53:10,WARN,Scheduler,Slow query detected: 541ms
2024-01-15 12:53:19,ERROR,Validator,Connection timeout after 2239 seconds
2024-01-15 12:53:28,DEBUG,Transformer,Memory usage: 81MB
2024-01-15 12:53:37,INFO,Transformer,Connection established to source system
2024-01-15 12:53:45,INFO,Validator,Checkpoint saved
2024-01-15 12:53:54,WARN,Scheduler,Deprecated config key used: legacy_mode
2024-01-15 12:54:03,WARN,DataLoader,"Retrying connection, attempt 2606"
2024-01-15 12:54:11,INFO,Scheduler,Checkpoint saved
2024-01-15 12:54:20,WARN,Transformer,Deprecated config key used: legacy_mode
2024-01-15 12:54:29,ERROR,Transformer,Null detected in field: user_id
2024-01-15 12:54:37,ERROR,DataLoader,Failed to write output file: permission denied
2024-01-15 12:54:46,ERROR,Exporter,Failed to write output file: permission denied
2024-01-15 12:54:55,INFO,Validator,Connection established to source system
2024-01-15 12:55:04,INFO,Exporter,Checkpoint saved
2024-01-15 12:55:12,ERROR,DataLoader,Connection timeout after 3331 seconds
2024-01-15 12:55:21,DEBUG,DataLoader,Entering function process_batch()
2024-01-15 12:55:30,INFO,DataLoader,File loaded successfully
2024-01-15 12:55:38,DEBUG,DataLoader,Query plan: sequential scan on table orders
2024-01-15 12:55:47,WARN,Scheduler,"Partial batch processed, 1022 records skipped"
2024-01-15 12:55:56,INFO,Transformer,Batch 60 processed successfully
2024-01-15 12:56:04,ERROR,Validator,Null detected in field: user_id
2024-01-15 12:56:13,INFO,Exporter,Starting data load
2024-01-15 12:56:22,INFO,Validator,Starting data load
2024-01-15 12:56:31,DEBUG,Exporter,Query plan: sequential scan on table orders
2024-01-15 12:56:39,INFO,DataLoader,Job completed in 2047 seconds
2024-01-15 12:56:48,DEBUG,DataLoader,Memory usage: 2451MB
2024-01-15 12:56:57,INFO,Transformer,File loaded successfully
2024-01-15 12:57:05,INFO,Validator,Batch 4224 processed successfully
2024-01-15 12:57:14,DEBUG,Scheduler,Query plan: sequential scan on table orders
2024-01-15 12:57:23,INFO,Exporter,Job completed in 2445 seconds
2024-01-15 12:57:32,INFO,Validator,Batch 1526 processed successfully
2024-01-15 12:57:40,INFO,DataLoader,Connection established to source system
2024-01-15 12:57:49,INFO,Scheduler,Starting data load
2024-01-15 12:57:58,DEBUG,DataLoader,Cache hit ratio: 2050%
2024-01-15 12:58:06,WARN,Validator,Deprecated config key used: legacy_mode
2024-01-15 12:58:15,DEBUG,Scheduler,Memory usage: 891MB
2024-01-15 12:58:24,ERROR,Exporter,Null detected in field: user_id
2024-01-15 12:58:32,ERROR,DataLoader,Connection timeout after 1626 seconds
2024-01-15 12:58:41,INFO,DataLoader,Starting data load
2024-01-15 12:58:50,ERROR,DataLoader,Null detected in field: user_id
2024-01-15 12:58:59,DEBUG,Validator,Entering function process_batch()
2024-01-15 12:59:07,WARN,Transformer,Deprecated config key used: legacy_mode
2024-01-15 12:59:16,ERROR,Exporter,Null detected in field: user_id
2024-01-15 12:59:25,ERROR,Transformer,Null detected in field: user_id
2024-01-15 12:59:33,INFO,Transformer,File loaded successfully
2024-01-15 12:59:42,DEBUG,DataLoader,Query plan: sequential scan on table orders
2024-01-15 12:59:51,INFO,DataLoader,Connection established to source system
